CompanyId,ShareClassId,Symbol,ExchangeId,CurrencyId,Valoren,CUSIP,ISIN,IPODate,IsDepositaryReceipt,DepositaryReceiptRatio,SecurityType,ShareClassDescription,ShareClassStatus,IsPrimaryShare,IsDividendReinvest,IsDirectInvest,InvestmentId,IPOOfferPrice,DelistingDate,DelistingReason,MIC,CommonShareSubType,IPOOfferPriceRange,ExchangeSubMarketGlobalId,ConversionRatio,ActiveOrDelisted
0C00008YHB,0P0001D1WF,EFC,NZE,NZD,,,,2000-05-17,0,,ST00000001,,D,0,,,F000010B84,,2002-06-04,Other events,XNZE,,,,1.000000000,Delisted
0C00008YHI,0P0001D0OU,DHU,ASX,AUD,,,,1980-06-30,0,,ST00000001,,D,0,,,F000010B6D,,1999-03-04,Other events,XASX,,,,1.000000000,Delisted
0C00008YHT,0P0001D0MR,CTM$,ASX,AUD,,,,1989-06-30,0,,ST00000001,,D,0,,,F000010B6C,,1998-07-22,Other events,XASX,,,,1.000000000,Delisted
0C00008YI2,0P0001D0JP,CLY$,ASX,AUD,,,,1989-06-30,0,,ST00000001,,D,0,,,F000010B63,,1996-10-16,Other events,XASX,,,,1.000000000,Delisted
0C00008YI6,0P0001D0IB,CHE,ASX,AUD,,,,1989-12-30,0,,ST00000001,,D,0,,,F000010B62,,1998-12-21,Other events,XASX,,,,1.000000000,Delisted
0C00008YI9,0P0001D1WA,CED,NZE,NZD,,,,1998-12-31,0,,ST00000001,,D,0,,,F000010B83,,2003-10-07,Other events,XNZE,,,,1.000000000,Delisted
0C00008YIB,0P0001D0GK,CCN,ASX,AUD,,,,1989-06-30,0,,ST00000001,,D,0,,,F000010B5X,,1999-10-29,Other events,XASX,,,,1.000000000,Delisted
0C00008YIG,0P0001D0DB,BRM$,ASX,AUD,,,,1990-12-30,0,,ST00000001,,D,0,,,F000010B5A,,1992-12-09,Other events,XASX,,,,1.000000000,Delisted
0C00008YIH,0P0001D0CR,BRG$,ASX,AUD,,,,1990-12-30,0,,ST00000001,,D,0,,,F000010B59,,1994-08-10,Other events,XASX,,,,1.000000000,Delisted
0C00008YIQ,0P0001D0AY,BBS,ASX,AUD,,,,1990-06-30,0,,ST00000001,,D,0,,,F000010B58,,1991-08-07,Other events,XASX,,,,1.000000000,Delisted
0C00008YIW,0P0001D1W0,ARB$,NZE,NZD,,,,1998-12-31,0,,ST00000001,,D,0,,,F000010B81,,2003-03-21,Other events,XNZE,,,,1.000000000,Delisted
0C00008YJ1,0P0001D1VV,ANG$,NZE,NZD,,,,1998-12-31,0,,ST00000001,,D,0,,,F000010B80,,2005-07-29,Other events,XNZE,,,,1.000000000,Delisted
0C00008YJ9,0P0001D1VQ,ACX$,NZE,NZD,,,,1995-12-30,0,,ST00000001,,D,0,,,F000010B4D,,2000-12-01,Other events,XNZE,,,,1.000000000,Delisted
0C00008YJA,0P0001D042,ACM,ASX,AUD,,,,1990-06-30,0,,ST00000001,,D,0,,,F000010B52,,1991-10-30,Other events,XASX,,,,1.000000000,Delisted
0C00008YJB,0P0001D03W,ACH,ASX,AUD,,,,1988-09-30,0,,ST00000001,,D,0,,,F000010B51,,1998-05-08,Other events,XASX,,,,1.000000000,Delisted
0C00008YJD,0P0001D1VL,ABN,NZE,NZD,,,,1987-08-06,0,,ST00000001,,D,0,,,F000010B4C,,1999-02-25,Other events,XNZE,,,,1.000000000,Delisted
0C00008YJE,0P0001CZY2,AAD$,ASX,AUD,,,,1988-06-30,0,,ST00000001,,D,0,,,F000010AO4,,1998-03-06,Other events,XASX,,,,1.000000000,Delisted
0C000090DY,0P0000TV9F,LMR,ASX,AUD,,,AU000000LMR9,2011-08-24,0,,ST00000001,,D,1,0,,F00000MRY5,,2015-08-31,Other events,XASX,,,,1.000000000,Delisted
0C000090EP,0P0000TVAD,VPC,ASX,AUD,,,,2011-07-28,0,,ST00000001,,D,1,0,,F00000MRYW,,2021-03-23,Other events,XASX,,,,1.000000000,Delisted
0C000090QF,0P0000TX4F,GID,ASX,AUD,,,AU000000GID7,2011-09-07,1,0.020000000,ST00000001,DR,D,0,0,,F00000MSYN,,2020-10-08,Other events,XASX,,,,1.000000000,Delisted
0C000090Z6,0P0000TYNA,BGH,ASX,AUD,,,AU000000BGH3,2011-12-01,0,,ST00000001,,D,0,0,,F00000MU87,,2019-08-13,Other events,XASX,,,,1.000000000,Delisted
0C000091W6,0P0001MH76,MGGOA,ASX,AUD,,,AU0000224800,2020-12-08,0,,ST00000008,Warrants (31/10/2022),D,0,,,F00001728F,,2022-10-26,Other events,XASX,,,,,Delisted
0C00009262,0P0000UDXE,WLM,ASX,AUD,,,AU000000WLM9,2011-10-17,0,,ST00000001,,D,1,,,F00000N7FG,,2013-10-01,Other events,XASX,,,,1.000000000,Delisted
0C0000928B,0P0000UFBN,ITL,ASX,AUD,,,AU000000ITL3,2013-02-25,0,,ST00000001,,D,0,0,,F00000N8PT,,2018-11-13,Other events,XASX,,,,1.000000000,Delisted
0C00009294,0P0000UGI1,AKO,ASX,AUD,,,AU000000AKO3,2011-11-23,0,,ST00000001,,D,1,,,F00000N9T6,,2013-10-01,Other events,XASX,,,,1.000000000,Delisted
0C0000929E,0P0000UI1H,BFR,ASX,AUD,,,AU000000BFR4,2011-11-23,0,,ST00000001,,D,1,,,F00000NAL9,,2013-09-16,Other events,XASX,,,,1.000000000,Delisted
0C000092A7,0P0000UH2Z,AQS,ASX,AUD,,,AU000000AQS1,2011-12-02,0,,ST00000001,,D,1,0,,F00000NA1I,,2023-10-16,Other events,XASX,,,,1.000000000,Delisted
0C000092AR,0P0000UGH3,KDL,ASX,AUD,,,AU000000KDL3,2012-02-24,0,,ST00000001,,D,1,0,,F00000N9S9,,2017-03-21,Other events,XASX,,,,1.000000000,Delisted
0C000092CA,0P0001NOOF,LPEO,ASX,AUD,,,AU0000183519,2021-10-29,0,,ST00000008,Warrants (26/10/2023),D,0,,,F00001CXJO,,2023-10-23,Other events,XASX,,,,,Delisted
0C000092D1,0P0000UG8U,MOI,ASX,AUD,,,AU000000MOI2,2011-10-21,0,,ST00000001,,D,1,,,F00000N9LZ,,2013-09-16,Other events,XASX,,,,1.000000000,Delisted
0C000092E8,0P0000UI1I,KMR,ASX,AUD,,,AU000000KMR1,2011-12-15,0,,ST00000001,,D,1,0,,F00000NALA,,2013-05-27,Acquired,XASX,,,,1.000000000,Delisted
0C000092F7,0P0000UHP0,CCJ,ASX,AUD,,,AU000000CCJ6,2011-11-11,0,,ST00000001,,D,1,0,,F00000NABV,,2022-06-30,Other events,XASX,,,,1.000000000,Delisted
0C000093F3,0P0000UJ1N,INY,ASX,AUD,,,AU000000INY9,2011-11-08,0,,ST00000001,,D,1,,,F00000NB9O,,2013-10-01,Other events,XASX,,,,1.000000000,Delisted
0C000093FQ,0P0000UO2H,FED,ASX,AUD,,,AU000000FED8,2011-12-15,0,,ST00000001,,D,1,,,F00000NCDN,,2013-10-01,Other events,XASX,,,,1.000000000,Delisted
0C000093RU,0P0000UOQA,TME,ASX,AUD,,,NZTMEE0003S8,2011-12-13,0,,ST00000001,,D,0,0,,F00000NCT6,,2020-01-08,Other events,XASX,,,,1.000000000,Delisted
0C000093RU,0P0000UTWY,TME,NZE,NZD,,,NZTMEE0003S8,2011-12-13,0,,ST00000001,,D,0,,,F00000NCT6,,2020-01-08,Other events,XNZE,,,,1.000000000,Delisted
0C0000940R,0P0000UR3L,BPF,ASX,AUD,,,AU000000BPF8,2012-03-29,0,,ST00000001,,D,1,0,,F00000NDQQ,,2018-06-07,Other events,XASX,,,,1.000000000,Delisted
0C0000953Y,0P0000US4T,BLA,ASX,AUD,,,AU000000BLA8,2012-01-24,0,,ST00000001,,D,1,,,F00000NELS,,2020-08-31,Other events,XASX,,,,1.000000000,Delisted
0C0000957S,0P0000USFF,KMM,ASX,AUD,,,AU000000KMM2,2011-12-05,0,,ST00000001,,D,1,,,F00000NERH,,2013-10-01,Other events,XASX,,,,1.000000000,Delisted
0C000095BJ,0P0000USQY,FCG,ASX,AUD,,,AU000000FCG5,2011-12-06,0,,ST00000001,,D,1,0,,F00000NEYT,,2020-05-04,Other events,XASX,,,,1.000000000,Delisted
0C000095CB,0P0001MFAQ,AUKO,ASX,AUD,,,AU0000140907,2021-03-19,0,,ST00000008,Warrants (16/03/2024),D,0,,,F0000170R4,,2024-03-11,Other events,XASX,,,,,Delisted
0C000095CB,0P0001P81B,AUKOA,ASX,AUD,,,AU0000226284,2022-06-08,0,,ST00000008,Warrants (31/05/2025),D,0,,,F00001E0TY,,2025-05-26,Other events,XASX,,,,,Delisted
0C000095G9,0P0000UTVD,WGD,ASX,AUD,,,AU000000WGD8,2011-12-12,0,,ST00000001,,D,1,,,F00000NFV6,,2013-10-01,Other events,XASX,,,,1.000000000,Delisted
0C000095H9,0P0000UUGW,CZI,ASX,AUD,,,AU000000CZI9,2012-01-09,0,,ST00000001,,D,0,0,,F00000NGER,,2020-10-06,Other events,XASX,,,,1.000000000,Delisted
0C000095VD,0P0000UUWM,AQO,ASX,AUD,,,AU000000AQO0,2011-12-15,0,,ST00000001,,D,0,0,,F00000NGT1,,2016-01-22,Acquired,XASX,,,,1.000000000,Delisted
0C00009694,0P0000UW93,KPL,ASX,AUD,,,PG000A1JQGQ5,2011-12-19,0,,ST00000001,,D,0,0,,F00000NHWY,,2020-04-07,Other events,XASX,,,,1.000000000,Delisted
0C00009694,0P0001H7AW,KPE,ASX,AUD,,,,2019-04-05,0,,ST00000001,,D,0,,,F000013GEM,,2022-01-07,Other events,XASX,,,,1.000000000,Delisted
0C000096L0,0P0000UZQ2,ANA,ASX,AUD,,,,2012-02-14,0,,ST00000001,,D,1,0,,F00000NIX1,,2021-05-26,Other events,XASX,,,,1.000000000,Delisted
0C00009733,0P0001PVL6,IVZO,ASX,AUD,,,AU0000244907,2022-10-12,0,,ST00000008,Warrants (26/07/2023),D,0,,,F00001EK63,,2023-07-20,Other events,XASX,,,,,Delisted
0C0000976W,0P0001MMRE,BOAOA,ASX,AUD,,,AU0000152738,2021-06-07,0,,ST00000008,Warrants (30/06/2024),D,0,,,F0000176DK,,2024-06-24,Other events,XASX,,,,,Delisted
0C000097V6,0P0001MH5D,GENWB,NZE,NZD,,,NZGENE0007S4,2018-12-11,0,,ST00000008,Warrants - (30/11/2021),D,0,,,F00001726Q,,2021-11-30,Other events,XNZE,,,,,Delisted
0C000097V9,0P0000V25D,ICZ,ASX,AUD,,,AU000000ICZ9,2012-03-13,0,,ST00000001,,D,1,0,,F00000NKOF,,2017-10-16,Other events,XASX,,,,1.000000000,Delisted
0C000098AA,0P0000V412,CGY,ASX,AUD,,,AU000000CGY6,2011-12-15,0,,ST00000001,,D,1,,,F00000NMFR,,2013-09-16,Other events,XASX,,,,1.000000000,Delisted
0C000098S5,0P0000VABB,BIM,ASX,AUD,,,AU000000BIM9,2012-02-02,0,,ST00000001,,D,1,,,F00000NOQ2,,2013-10-01,Other events,XASX,,,,1.000000000,Delisted
0C0000994T,0P0000VGA3,YUR,ASX,AUD,,,AU000000YUR5,2012-02-21,0,,ST00000001,,D,1,,,F00000NR9U,,2013-10-01,Other events,XASX,,,,1.000000000,Delisted
0C000099X1,0P0000VNUG,TBA,ASX,AUD,,,AU0000154940,2012-05-03,0,,ST00000001,,D,1,0,,F00000NXUP,,2024-08-29,Other events,XASX,,,,1.000000000,Delisted
0C000099X8,0P0000VNVW,TLD,ASX,AUD,,,AU000000TLD4,2012-04-13,0,,ST00000001,,D,1,,,F00000NXW5,,2012-06-28,Other events,XASX,,,,1.000000000,Delisted
0C000099X9,0P0000VNW6,KFG,ASX,AUD,,,AU000000KFG8,2012-06-08,0,,ST00000001,,D,1,0,,F00000NXWF,,2017-09-07,Other events,XASX,,,,1.000000000,Delisted
0C00009AF0,0P0000VSKN,CQC,ASX,AUD,,,AU000000CQC1,2012-05-04,0,,ST00000001,,D,1,0,,F00000O1QF,,2016-10-11,Other events,XASX,,,,1.000000000,Delisted
0C00009AJA,0P0000VTRC,MLH,ASX,AUD,,,AU000000IM14,,1,1.000000000,ST00000001,Shs Chess Depository Interest repr 1 Shs,D,0,,,F00000O2OD,,2025-08-06,Other events,XASX,,,,1.000000000,Delisted
0C00009AJA,0P00016TP5,IM1,XNEC,AUD,,,AU000000IM14,2012-04-17,1,1.000000000,ST00000001,Shs Chess Depository Interest repr 1 Shs,D,0,,,F00000O2OD,,2025-08-06,Other events,XNEC,,,,1.000000000,Delisted
0C00009AN4,0P0000VUQ6,OPG,ASX,AUD,,,AU000000OPG9,2012-04-10,0,,ST00000001,,D,0,0,,F00000O3L2,,2018-10-18,Other events,XASX,,,,1.000000000,Delisted
0C00009AQ3,0P0000VVOZ,ZTA,ASX,AUD,,,AU000000ZTA0,2012-05-23,1,1.000000000,ST00000001,DR,D,0,0,,F00000O4FW,,2020-02-02,Other events,XASX,,,,1.000000000,Delisted
0C00009AQ4,0P0000VVP0,OSP,ASX,AUD,,,AU000000OSP4,2012-05-02,1,0.500000000,ST00000001,DR,D,0,0,,F00000O4FX,,2022-10-25,Other events,XASX,,,,1.000000000,Delisted
0C00009B0Y,0P0000VWAS,BBR,ASX,AUD,,,AU000000BBR3,2012-05-11,0,,ST00000001,,D,1,0,,F00000O4VT,,2019-12-23,Other events,XASX,,,,1.000000000,Delisted
0C00009B14,0P0000D6IE,BISHA,NZE,NZD,,,NZBISD0001S0,2008-03-31,0,,ST00000002,Non-Cumulative Shs 2008-Without Fixed Maturity,D,1,,,F000001RIJ,,2013-04-04,Redemption,XNZE,,,,1.000000000,Delisted
0C00009B18,0P0000D4S2,OCFHA,NZE,NZD,,,NZOCFD0001S3,2007-10-10,0,,ST00000002,Pref.Shs Called for red 7.9.15 at NZD1.00,D,1,,,F000001PUC,,2015-09-07,Other events,XNZE,,,,1.000000000,Delisted
0C00009B1T,0P0001JHPK,AWX,XNEC,AUD,,,AU000000AWX9,2012-07-12,0,,ST00000001,Ordinary Shares,D,1,,,F000014YYD,,2023-05-25,Other events,XNEC,,,,1.000000000,Delisted
0C00009B31,0P0000NISG,RCSHA,NZE,NZD,,,NZRCSEP001C3,,0,,ST00000002,Non-Cum Perp Pref Registered Shs PIE Capital Securities,D,1,,,F00000H1F9,,2019-07-09,Other events,XNZE,,,,1.000000000,Delisted
0C00009B8W,0P0000B3J9,CBAFA,NZE,NZD,,,NZCBAD0002S9,2005-05-19,0,,ST00000002,4.39 % Redeemable Preference shares 2005-15.4.15,D,1,,,F000000YY7,,2015-04-15,Redemption,XNZE,,,,1.000000000,Delisted
0C00009BMV,0P0000VWYV,BRB,ASX,AUD,,,AU000000BRB3,2012-04-20,0,,ST00000001,,D,1,0,,F00000O59D,,2023-06-01,Other events,XASX,,,,1.000000000,Delisted
0C00009BMV,0P00011IR4,BRBCA,ASX,AUD,,,AU0000BRBCA7,2013-12-16,0,,ST00000001,Shs 2013- Partly Paid,D,0,,,F00000S8R0,,2019-05-06,Other events,XASX,,,,1.000000000,Delisted
0C00009BXU,0P0000VX23,GOS,ASX,AUD,,,AU000000GOS3,2012-05-21,0,,ST00000001,,D,1,,,F00000O5C7,,2013-07-09,Other events,XASX,,,,1.000000000,Delisted
0C00009C13,0P0000VYN3,AJQ,ASX,AUD,,,AU000000AJQ0,2012-04-26,0,,ST00000001,,D,1,,,F00000O6R7,,2024-08-29,Other events,XASX,,,,1.000000000,Delisted
0C00009C13,0P0001RGGY,AJQOA,ASX,AUD,,,AU0000091829,2020-08-06,0,,ST00000008,Warrants (29/02/2024),D,0,,,F00001GM3Y,,2024-03-13,Other events,XASX,,,,,Delisted
0C00009C1T,0P0000VZ65,AKE,ASX,AUD,,,AU000000AKE4,2012-04-27,0,,ST00000001,,D,1,,,F00000O6VE,,2013-10-01,Other events,XASX,,,,1.000000000,Delisted
0C00009C7A,0P0000W409,AHQ,ASX,AUD,,,AU000000AHQ4,2012-05-29,0,,ST00000001,,D,0,0,,F00000O7SE,,2023-09-11,Other events,XASX,,,,1.000000000,Delisted
0C00009CFH,0P0001MH7D,ESROA,ASX,AUD,,,AU0000109571,2020-10-12,0,,ST00000008,Warrants (31/07/2023),D,0,,,F00001728M,,2023-07-25,Other events,XASX,,,,,Delisted
0C00009CFN,0P0000W8IT,D13,ASX,AUD,,,AU000000D132,2012-07-04,0,,ST00000001,,D,0,0,,F00000OAMT,,2020-09-10,Other events,XASX,,,,1.000000000,Delisted
0C00009CK9,0P0000W9M3,VNT,ASX,AUD,,,AU000000VNT2,2012-05-30,0,,ST00000001,,D,1,,,F00000OBKX,,2014-09-25,Consolidation/Exchange,XASX,,,,1.000000000,Delisted
0C00009CL3,0P0000W9UP,CTL,ASX,AUD,,,AU000000CTL6,2012-06-21,0,,ST00000001,,D,1,0,,F00000OBSM,,2019-08-30,Other events,XASX,,,,1.000000000,Delisted
0C00009CL3,0P00018HCI,AYCO,ASX,AUD,,,AU00000AYCO5,2014-12-23,0,,ST00000002,Warrant 2014-30.11.19,D,0,,,F00000XKUJ,,2018-11-08,Other events,XASX,,,,1.000000000,Delisted
0C00009CT4,0P0000WCS9,ATU,ASX,AUD,,,AU000000ATU1,2012-07-24,0,,ST00000001,,D,1,0,,F00000ODUJ,,2025-03-10,Other events,XASX,,,,1.000000000,Delisted
0C00009CUU,0P0000WD3S,KMI,ASX,AUD,,,AU000000KMI0,2012-06-18,0,,ST00000001,,D,1,,,F00000OE5K,,2013-10-01,Other events,XASX,,,,1.000000000,Delisted
0C00009CVF,0P0000WDBO,SWI,ASX,AUD,,,AU000000SWI2,2012-06-19,0,,ST00000001,,D,1,,,F00000OEB0,,2013-09-16,Other events,XASX,,,,1.000000000,Delisted
0C00009CYB,0P0000WEBH,EMH,ASX,AUD,,,,2012-06-25,1,1.000000000,ST00000001,DR,D,0,0,,F00000OEXW,,2024-05-21,Other events,XASX,,,,1.000000000,Delisted
0C00009D04,0P0000XQ1U,YALN,ASX,AUD,,,AU00000YALN8,2012-06-28,0,,ST00000001,,D,0,,,F00000P97I,,2016-04-13,Other events,XASX,,,,1.000000000,Delisted
0C00009DBI,0P0000WFC3,RCC,ASX,AUD,,,AU000000RCC9,2012-06-29,0,,ST00000001,,D,1,,,F00000OIHO,,2015-05-19,Other events,XASX,,,,1.000000000,Delisted
0C00009DGE,0P0000WGP3,CZZ,ASX,AUD,,,AU000000CZZ3,2012-07-09,0,,ST00000001,,D,0,0,,F00000OJO3,,2019-01-21,Other events,XASX,,,,1.000000000,Delisted
0C00009DKB,0P0000WHNT,STF,ASX,AUD,,,AU000000STF4,2012-07-12,0,,ST00000001,,D,1,,,F00000OKD7,,2013-10-01,Other events,XASX,,,,1.000000000,Delisted
0C00009DQE,0P0000XMQ3,AKQ,ASX,AUD,,,AU000000AKQ8,,1,1.000000000,ST00000001,Shs Chess Depository Interest Repr 1 Shs,D,0,,,F00000P76V,,2013-09-16,Other events,XASX,,,,1.000000000,Delisted
0C00009DQT,0P0001CHE3,URFPA,ASX,AUD,,,AU0000URFPA0,2017-12-28,0,,ST00000002,SU PRF CONVERT 01/01/2023 AUD 100,D,0,,,F00000ZYIL,,2023-01-10,Other events,XASX,,,,,Delisted
0C00009E1G,0P0000WMK4,CGH,ASX,AUD,,,AU000000CGH1,2012-08-03,0,,ST00000001,,D,0,0,,F00000ONRZ,,2016-11-02,Other events,XASX,,,,1.000000000,Delisted
0C00009ECN,0P0001N5YA,JAVO,ASX,AUD,,,AU0000193765,2021-08-23,0,,ST00000008,Warrants (31/12/2024),D,0,,,F00001CJGD,,2024-12-30,Other events,XASX,,,,,Delisted
0C00009EEH,0P0000WVN4,VVM,ASX,AUD,,,AU000000VVM0,2012-08-29,0,,ST00000001,,D,1,,,F00000OQKT,,2013-10-01,Other events,XASX,,,,1.000000000,Delisted
0C00009EKJ,0P0000WZM2,YDO,ASX,AUD,,,AU000000YDO8,2012-09-07,0,,ST00000001,,D,1,,,F00000ORXK,,2013-10-01,Other events,XASX,,,,1.000000000,Delisted
0C00009EL1,0P0000X06E,ICQ,ASX,AUD,,,AU000000ICQ8,2012-09-11,0,,ST00000001,,D,0,0,,F00000OS6A,,2022-02-14,Other events,XASX,,,,1.000000000,Delisted
0C00009EN6,0P0000X0Y3,PPO,ASX,AUD,,,AU000000PPO0,2012-09-17,0,,ST00000001,,D,1,,,F00000OSP4,,2013-09-16,Other events,XASX,,,,1.000000000,Delisted
0C00009ENT,0P0000X18K,MDD,ASX,AUD,,,AU000000MDD6,2012-12-07,0,,ST00000001,,D,1,0,,F00000OST1,,2018-09-28,Other events,XASX,,,,1.000000000,Delisted
0C00009EUV,0P0001C9R6,FCC,ASX,AUD,,,AU000000FCC4,2017-11-22,1,1.000000000,ST00000001,Chess Depository Interest,D,0,,,F00000ZS81,,2019-06-21,Other events,XASX,,,,1.000000000,Delisted
0C00009F0M,0P0000XMY1,FTC,ASX,AUD,,,AU0000008815,2012-11-27,1,1.000000000,ST00000001,Shs Chess Depository Interest repr 1 shs,D,0,,,F00000P7DE,,2025-07-30,Other events,XASX,,,,1.000000000,Delisted
0C00009F6A,0P0001MFG3,BATO,ASX,AUD,,,AU0000017675,2018-07-04,0,,ST00000008,Warrants (31/07/2023),D,0,,,F0000170VK,,2023-07-25,Other events,XASX,,,,,Delisted
0C00009F6B,0P0000X7PN,AJY,ASX,AUD,,,AU000000AJY4,2012-11-16,1,1.000000000,ST00000001,DR,D,1,0,,F00000OXSQ,,2024-08-29,Other events,XASX,,,,1.000000000,Delisted
0C00009FE3,0P0000XAW5,AME,ASX,AUD,,,AU000000AME0,2012-12-20,0,,ST00000001,,D,1,0,,F00000P051,,2024-12-11,Other events,XASX,,,,1.000000000,Delisted
0C00009FEW,0P0000XB5X,VSA,ASX,AUD,,,AU000000VSA1,2012-11-08,0,,ST00000001,,D,1,,,F00000P0B6,,2013-10-01,Other events,XASX,,,,1.000000000,Delisted
0C00009FTN,0P0000XLEG,DCN,ASX,AUD,,,AU000000DCN6,2012-11-14,0,,ST00000001,,D,0,0,,F00000P3XX,,2023-11-22,Other events,XASX,,,,1.000000000,Delisted
0C00009MHK,0P0001MFVT,KTAOC,ASX,AUD,,,AU0000056376,2019-08-30,0,,ST00000008,Warrants (31/07/2021),D,0,,,F000017115,,2021-07-29,Other events,XASX,,,,,Delisted
0C00009MHS,0P0000YJLD,EGF,ASX,AUD,,,AU000000EMF9,2012-10-11,0,,ST00000001,,D,1,1,,F00000PTGA,,2021-01-27,Dissolution of Company,XASX,Closed End Fund,,,1.000000000,Delisted
0C00009OP0,0P0000XMXW,JIP,ASX,AUD,,,AU000000JIP5,2013-01-29,1,1.000000000,ST00000001,DR,D,0,0,,F00000P7D9,,2020-05-11,Other events,XASX,,,,1.000000000,Delisted
0C00009OTF,0P0001QCA7,AN3PI,ASX,AUD,,,,2021-07-08,0,,ST00000002,Hybrid security,D,0,,,F00001EXZ9,,2023-05-03,Other events,XASX,,,,1.000000000,Delisted
0C00009OTF,0P0001QDC2,AN3PG,ASX,AUD,,,,1969-09-30,0,,ST00000002,Hybrid security,D,0,,,F00001EYW5,,2023-05-03,Other events,XASX,,,,1.000000000,Delisted
0C00009OTF,0P0001QDC3,AN3PH,ASX,AUD,,,,1969-09-30,0,,ST00000002,Hybrid security,D,0,,,F00001EYW6,,2023-05-03,Other events,XASX,,,,1.000000000,Delisted
0C00009OTF,0P0001QDC4,AN3PJ,ASX,AUD,,,,1969-09-30,0,,ST00000002,Hybrid security,D,0,,,F00001EYW7,,2023-05-03,Other events,XASX,,,,1.000000000,Delisted
0C00009P2R,0P0000XO3M,FSF,ASX,AUD,,,NZFSFE0001S5,2012-11-30,0,,ST00000001,,D,0,0,,F00000P814,,2025-02-27,Other events,XASX,,,,1.000000000,Delisted
0C00009P9I,0P0000XQUD,RTI,ASX,AUD,,,AU000000RTI0,2012-12-18,0,,ST00000001,,D,1,,,F00000P9WY,,2015-05-20,Other events,XASX,,,,1.000000000,Delisted
0C00009P9K,0P0000XNS6,WIN,ASX,AUD,,,AU000000WIN3,2012-11-28,0,,ST00000001,,D,1,,,F00000P7PT,,2016-12-07,Other events,XASX,,,,1.000000000,Delisted
0C00009R3T,0P0001QI2Q,ZEUO,ASX,AUD,,,AU0000267767,2023-02-17,0,,ST00000008,Warrants (07/02/2025),D,0,,,F00001F4ZU,,2025-05-01,Other events,XASX,,,,,Delisted
0C00009T7X,0P00016VE0,IQG,XNEC,AUD,,,AU0000080277,2011-12-15,0,,ST00000001,,D,1,,,F00000WFT5,,2022-09-19,Other events,XNEC,,,,1.000000000,Delisted
0C00009T7Z,0P0000XQR0,GEO,ASX,AUD,,,AU000000GEO3,2012-12-17,0,,ST00000001,,D,0,,,F00000P9U2,,2013-10-01,Other events,XASX,,,,1.000000000,Delisted
0C00009T7Z,0P0001DVUY,GDC,ASX,AUD,,,AU0000016271,2018-06-29,0,,ST00000001,Ordinary Shares,D,1,,,F000010PV6,,2018-11-13,Other events,XASX,,,,1.000000000,Delisted
0C00009TAN,0P0000XR9C,ECV,ASX,AUD,,,AU000000ECV7,2013-01-15,0,,ST00000001,,D,1,0,,F00000PA9D,,2015-11-20,Other events,XASX,,,,1.000000000,Delisted
0C00009TBP,0P0001MFU1,AV1O,ASX,AUD,,,AU0000033979,2018-10-19,0,,ST00000008,Warrants (25/10/2021),D,0,,,F0000170ZV,,2021-10-20,Other events,XASX,,,,,Delisted
0C00009TJZ,0P0000XUM0,AJDCA,ASX,AUD,,,AU0000AJDCA2,2013-01-09,0,,ST00000001,,D,0,,,F00000PCH0,,2013-05-15,Assimilation,XASX,,,,1.000000000,Delisted
0C00009TJZ,0P0000YQ9Z,AJD,ASX,AUD,,,AU000000AJD8,2013-01-09,0,,ST00000001,,D,1,,,F00000PVZ4,,2018-12-26,Other events,XASX,,,,1.000000000,Delisted
0C00009TVO,0P0000XZ0C,PRD,ASX,AUD,,,AU000000PRD9,2013-01-29,0,,ST00000001,,D,1,,,F00000PGHY,,2013-10-01,Other events,XASX,,,,1.000000000,Delisted
0C00009U6U,0P0000Y1MZ,MYBG,ASX,AUD,,,AU00000MYBG8,2012-12-21,0,,ST00000002,(no min.) Notes 2012-20.12.17 Fltg Rate Subord.Called for Red.7.5.15 at 100%,D,0,,,F00000PIH2,,2015-07-14,Redemption,XASX,,,,1.000000000,Delisted
0C00009U8Y,0P0000Y2DS,TQE,ASX,AUD,,,AU000000TQE1,2013-02-18,0,,ST00000001,,D,1,,,F00000PIWY,,2013-10-01,Other events,XASX,,,,1.000000000,Delisted
0C00009UBK,0P0000Y34F,CPM,ASX,AUD,,,AU000000CPM2,2013-02-20,0,,ST00000001,,D,1,,,F00000PJLQ,,2013-09-16,Other events,XASX,,,,1.000000000,Delisted
0C00009UFR,0P0000Y52D,TPD,ASX,AUD,,,AU000000TPD5,2013-02-28,0,,ST00000001,,D,0,0,,F00000PKVU,,2024-01-05,Other events,XASX,,,,1.000000000,Delisted
0C00009UFS,0P0000Y52E,CKE,ASX,AUD,,,AU000000CKE0,2013-01-08,0,,ST00000001,,D,1,,,F00000PKVV,,2015-05-20,Other events,XASX,,,,1.000000000,Delisted
0C00009UTK,0P0000YB15,MBC,ASX,AUD,,,AU000000MBC2,2013-03-28,0,,ST00000001,,D,1,,,F00000PP5T,,2017-01-23,Other events,XASX,,,,1.000000000,Delisted
0C00009VVA,0P0000YF2A,SL1,ASX,AUD,,,AU000000SL13,2013-04-18,0,,ST00000001,,D,1,,,F00000PRNF,,2021-05-18,Other events,XASX,,,,1.000000000,Delisted
0C00009VZZ,0P0000YGFJ,AZW,ASX,AUD,,,AU000000AZW4,2013-04-10,0,,ST00000001,,D,1,,,F00000PSTN,,2013-10-01,Other events,XASX,,,,1.000000000,Delisted
